ccode1	ccode2	year	ISO3let1	ISO3let2	ISOShNm1	ISOShNm2	rlregion	region1	region2	tau_regi	tau_glob	tau_ld_1	tau_ld_2	riskT1	riskT2	uncertT	wrTu1v1	wrTu1v2	wrTu1vsq	wrTp1win	wrTstk1	wrTu1sq	wrTu1ac1	wrTu1ac2	wrTu1neg	wrTu1cp1	wrTu1cp2	wrTu1wr1	wrTu1wr2	wrTu2v2	wrTu2v1	wrTu2vsq	wrTp2win	wrTstk2	wrTu2sq	wrTu2ac2	wrTu2ac1	wrTu2neg	wrTu2cp2	wrTu2cp1	wrTu2wr2	wrTu2wr1	cwongo	cwongonm	cwinit	cwhost1	cwhost2	cwhostd	cwinitnm	cwdynm	cwkeynum	cwmidnme
200	380	1915	GBR	SWE	UNITED KINGDOM	SWEDEN	1	1	1	-0.137649	-0.061449	1	-0.061449	-0.322982	0.148753	 0.1870	1.404492	-0.959089	0.308034	0.854569	2.363581	0.308034	-0.959089	1.404492	1.060754	-1.10452	1.141256	0.724802	0.652086	1.003114	-1.210468	-0.135367	0.115053	2.213581	-0.135367	-1.210468	1.003114	-0.955789	-2.095415	0.967673	-1.433702	-1.876176	0	0	1	4	1	4	1732	173201	1732	
255	230	1915	DEU	ESP	GERMANY	SPAIN	1	1	1	-0.253546	-0.109375	0.035637	0.636961	-0.207661	-0.342405	 0.1870	1.418479	-1.155113	0.195919	0.445246	2.573591	0.195919	-1.155113	1.418479	-0.009232	-1.709867	1.331246	-0.373841	-0.651218	1.515673	-1.084908	0.327137	0.302427	2.600581	0.327137	-1.084908	1.515673	-0.298422	-1.782481	1.456421	-0.706459	-1.055246	0	0	1	4	1	4	3349	334901	3349	German U Boat attacks II
255	385	1915	DEU	NOR	GERMANY	NORWAY	1	1	1	-0.141421	-0.062137	0.035637	-0.061449	-0.207661	0.020719	 0.1870	1.31706	-1.030531	0.195919	0.909053	2.347591	0.195919	-1.030531	1.31706	1.103553	-1.121478	1.138959	0.879979	0.834505	1.123105	-1.151851	-0.019108	0.072862	2.274956	-0.019108	-1.151851	1.123105	-0.986093	-2.078989	1.10883	-1.463937	-1.927506	0	0	1	4	1	4	1656	165601	1656	
255	390	1915	DEU	DNK	GERMANY	DENMARK	1	1	1	-0.141421	-0.062137	0.035637	-0.061449	-0.207661	0.050366	 0.1870	1.31706	-1.030531	0.195919	0.915306	2.347591	0.195919	-1.030531	1.31706	1.118232	-1.115225	1.137734	0.896559	0.854212	1.096665	-1.166587	-0.046308	0.069397	2.263252	-0.046308	-1.166587	1.096665	-1.009524	-2.09719	1.083069	-1.488422	-1.953723	0	0	1	4	1	4	2645	264501	2645	
345	339	1915	xxx	ALB	None	ALBANIA	1	1	1	-0.072548	-0.03408	-0.087955	-0.061449	0.107869	-0.079819	 0.1870	0.973509	-1.129328	-0.098585	0.207766	2.102837	-0.098585	-1.129328	0.973509	-0.692431	-1.921562	0.993992	-1.068066	-1.464183	1.14377	-1.028558	0.074367	0.79745	2.172328	0.074367	-1.028558	1.14377	0.703766	-1.231107	1.222386	0.681107	0.579832	0	0	1	4	4	4	1255	125501	1255	
355	350	1915	BGR	GRC	BULGARIA	GREECE	1	1	1	-0.157378	-0.070733	-0.127537	-0.087955	-0.500375	0.147457	 0.1870	1.548333	-0.872078	0.484662	0.792484	2.420411	0.484662	-0.872078	1.548333	1.046059	-1.079594	1.164246	0.558214	0.454456	1.02498	-1.228142	-0.134206	0.140805	2.253122	-0.134206	-1.228142	1.02498	-0.91089	-2.087337	0.956737	-1.40873	-1.838328	0	0	1	4	5	5	324	32401	324	Greece's entry into World War I
355	640	1915	BGR	TUR	BULGARIA	TURKEY	1	1	2	0.841625	0.855132	-0.127537	-0.109061	-0.500375	0.078084	 0.1870	0.649991	0.314002	0.484662	0.959065	0.33599	0.484662	0.314002	0.649991	0.636238	0.273067	0.185169	0.150948	0.130481	0.084456	-0.227002	-0.071586	0.035584	0.311458	-0.071586	-0.227002	0.084456	-0.215919	-1.191418	0.06721	-0.715373	-1.197582	0	0	1	3	1	3	3352	335201	3352	Dedeaghatch Railway Concessions
380	200	1915	SWE	GBR	SWEDEN	UNITED KINGDOM	1	1	1	-0.137649	-0.061449	-0.061449	1	0.148753	-0.322982	 0.1870	1.003114	-1.210468	-0.135367	0.072373	2.213581	-0.135367	-1.210468	1.003114	-1.050263	-2.138094	1.01291	-1.504279	-1.968093	1.404492	-0.959089	0.308034	0.910073	2.363581	0.308034	-0.959089	1.404492	1.191942	-1.049016	1.527686	1.270172	1.225208	0	0	1	2	1	2	1659	165901	1659	
380	220	1915	SWE	FRA	SWEDEN	FRANCE	1	1	1	-0.106149	-0.048948	-0.061449	0.784287	0.148753	-0.534622	 0.1870	0.970195	-1.181267	-0.135367	0.043808	2.151463	-0.135367	-1.181267	0.970195	-1.087015	-2.137459	0.976126	-1.559181	-2.037277	1.533327	-0.783462	0.519283	0.930044	2.316788	0.519283	-0.783462	1.533327	1.371252	-0.853418	1.659224	1.462171	1.427193	0	0	1	2	1	2	1659	165901	1659	
380	255	1915	SWE	DEU	SWEDEN	GERMANY	1	1	1	-0.141421	-0.062137	-0.061449	0.035637	0.148753	-0.207661	 0.1870	1.007063	-1.213962	-0.135367	0.082298	2.221025	-0.135367	-1.213962	1.007063	-1.031177	-2.131664	1.018203	-1.478888	-1.937739	1.31706	-1.030531	0.195919	0.911136	2.347591	0.195919	-1.030531	1.31706	1.108443	-1.119395	1.440398	1.187348	1.142916	1	1774	1	2	1	2	1659	165901	1659	
380	300	1915	SWE	xxx	SWEDEN	None	1	1	1	-0.125	-0.055972	-0.061449	0.067412	0.148753	-0.504054	 0.1870	0.989881	-1.198745	-0.135367	0.056785	2.188627	-0.135367	-1.198745	0.989881	-1.074463	-2.14196	0.997568	-1.538383	-2.009991	1.526397	-0.828447	0.488374	0.910179	2.354845	0.488374	-0.828447	1.526397	1.314883	-0.918268	1.649605	1.39318	1.34827	0	0	1	2	1	2	1659	165901	1659	
380	365	1915	SWE	RUS	SWEDEN	RUSSIAN FEDERATION	1	1	1	-0.130281	-0.059943	-0.061449	0.732437	0.148753	-0.618378	 0.1870	0.995403	-1.20364	-0.135367	0.062517	2.199043	-0.135367	-1.20364	0.995403	-1.066162	-2.141123	1.003866	-1.526441	-1.995182	1.606219	-0.756074	0.604571	0.883643	2.362293	0.604571	-0.756074	1.606219	1.33135	-0.872431	1.725835	1.392788	1.33461	0	0	1	2	1	2	1659	165901	1659	
200	210	1916	GBR	NLD	UNITED KINGDOM	NETHERLANDS	1	1	1	-0.141421	-0.063758	1	-0.063758	-0.381529	0.103384	 0.1718	1.45168	-0.927838	0.365798	0.864697	2.379518	0.365798	-0.927838	1.45168	1.129724	-1.063141	1.135375	0.745768	0.678117	1.048726	-1.192402	-0.09453	0.091601	2.241128	-0.09453	-1.192402	1.048726	-0.987112	-2.100801	1.015219	-1.474819	-1.929018	0	0	1	2	1	2	1737	173701	1737	
200	350	1916	GBR	GRC	UNITED KINGDOM	GREECE	1	1	1	-0.205196	-0.091287	1	-0.091287	-0.381529	0.047906	 0.1718	1.503698	-1.004824	0.365798	0.87154	2.508521	0.365798	-1.004824	1.503698	1.181452	-1.133284	1.18489	0.798415	0.734185	1.163778	-1.227593	-0.044057	0.0802	2.391371	-0.044057	-1.227593	1.163778	-1.035804	-2.147393	1.134441	-1.525041	-1.984941	0	0	1	4	4	4	323	32301	323	Allied pressure on Greece to enter WWI
220	350	1916	FRA	GRC	FRANCE	GREECE	1	1	1	-0.157378	-0.072548	0.794719	-0.091287	-0.648718	0.047906	 0.1718	1.643236	-0.771011	0.635663	0.881936	2.414248	0.635663	-0.771011	1.643236	1.358202	-0.889075	1.082622	0.738556	0.679524	1.115095	-1.180944	-0.044057	0.04776	2.296039	-0.044057	-1.180944	1.115095	-1.071286	-2.133184	1.084736	-1.577765	-2.053885	0	0	1	4	4	4	323	32301	323	Allied pressure on Greece to enter WWI
220	350	1916	FRA	GRC	FRANCE	GREECE	1	1	1	-0.157378	-0.072548	0.794719	-0.091287	-0.648718	0.047906	 0.1718	1.643236	-0.771011	0.635663	0.881936	2.414248	0.635663	-0.771011	1.643236	1.358202	-0.889075	1.082622	0.738556	0.679524	1.115095	-1.180944	-0.044057	0.04776	2.296039	-0.044057	-1.180944	1.115095	-1.071286	-2.133184	1.084736	-1.577765	-2.053885	0	0	1	4	1	4	2648	264801	2648	French Occupation of Corfu
255	2	1916	DEU	USA	GERMANY	UNITED STATES	1	1	5	-0.125	-0.057411	0.06003	-0.063758	-0.100478	0.03881	 0.1718	1.212479	-1.071989	0.093808	0.297536	2.284468	0.093808	-1.071989	1.212479	-0.392277	-1.774453	1.184568	-0.77142	-1.122652	1.090364	-1.144767	-0.035725	0.675164	2.235131	-0.035725	-1.144767	1.090364	0.364313	-1.469603	1.027028	0.138559	-0.02386	0	0	1	4	5	5	399	39901	399	US entry into WWI
255	2	1916	DEU	USA	GERMANY	UNITED STATES	1	1	5	-0.125	-0.057411	0.06003	-0.063758	-0.100478	0.03881	 0.1718	1.212479	-1.071989	0.093808	0.297536	2.284468	0.093808	-1.071989	1.212479	-0.392277	-1.774453	1.184568	-0.77142	-1.122652	1.090364	-1.144767	-0.035725	0.675164	2.235131	-0.035725	-1.144767	1.090364	0.364313	-1.469603	1.027028	0.138559	-0.02386	0	0	1	2	1	2	2733	273301	2733	US threat to suspend diplomatic relations
255	235	1916	DEU	PRT	GERMANY	PORTUGAL	1	1	1	-0.181369	-0.082199	0.06003	0.547723	-0.100478	-0.262786	 0.1718	1.266605	-1.131279	0.093808	0.544076	2.397884	0.093808	-1.131279	1.266605	0.173352	-1.587203	1.215567	-0.105649	-0.333611	1.396331	-1.044524	0.249229	0.316511	2.440856	0.249229	-1.044524	1.396331	-0.271966	-1.728013	1.36664	-0.643401	-0.985145	0	0	1	3	5	5	395	39501	395	
339	255	1916	ALB	DEU	ALBANIA	GERMANY	1	1	1	-0.125	-0.057411	-0.063758	0.06003	-0.125144	-0.100478	 0.1718	1.233445	-1.058555	0.117123	0.039364	2.292	0.117123	-1.058555	1.233445	-0.968332	-2.01919	1.228835	-1.45326	-1.933578	1.212479	-1.071989	0.093808	0.950219	2.284468	0.093808	-1.071989	1.212479	1.098757	-1.12177	1.101187	0.962575	0.937684	0	0	1	4	1	4	3348	334801	3348	
339	300	1916	ALB	xxx	ALBANIA	None	1	1	1	-0.108465	-0.050669	-0.063758	0.09934	-0.125144	-0.38064	 0.1718	1.217685	-1.040966	0.117123	0.0291	2.258652	0.117123	-1.040966	1.217685	-0.975239	-2.011866	1.214277	-1.464097	-1.949546	1.423676	-0.888799	0.364917	0.953401	2.312475	0.364917	-0.888799	1.423676	1.315917	-0.935398	1.312012	1.180952	1.157652	0	0	1	4	1	4	3348	334801	3348	
339	355	1916	ALB	BGR	ALBANIA	BULGARIA	1	1	1	-0.108465	-0.050669	-0.063758	-0.132453	-0.125144	-0.381563	 0.1718	1.217685	-1.040966	0.117123	0.164309	2.258652	0.117123	-1.040966	1.217685	-0.669849	-1.876657	1.198441	-1.106938	-1.524784	1.424374	-0.888211	0.365831	0.745495	2.312585	0.365831	-0.888211	1.424374	0.83581	-1.142716	1.33706	0.621244	0.493991	0	0	1	4	1	4	3348	334801	3348	
339	640	1916	ALB	TUR	ALBANIA	TURKEY	1	1	2	-0.091287	-0.043315	-0.063758	-0.113228	-0.125144	0.00941	 0.1718	1.201286	-1.022703	0.117123	0.253593	2.223989	0.117123	-1.022703	1.201286	-0.458714	-1.769109	1.171584	-0.861619	-1.234822	1.082826	-1.096273	-0.008688	0.723078	2.179099	-0.008688	-1.096273	1.082826	0.479384	-1.373196	0.998137	0.256234	0.117773	0	0	1	4	1	4	3348	334801	3348	
360	255	1916	ROU	DEU	ROMANIA	GERMANY	1	1	1	0.388909	0.48024	0.611111	0.06003	-0.768427	-0.100478	 0.1718	1.329652	0.053515	0.759163	0.34479	1.276137	0.759163	0.053515	1.329652	0.493515	-0.601695	1.0679	-0.095843	-0.423447	0.709271	-0.535034	0.093808	0.387749	1.244305	0.093808	-0.535034	0.709271	-0.052557	-1.147286	0.414906	-0.653047	-0.959173	0	0	1	5	1	5	396	39601	396	
2	380	1917	USA	SWE	UNITED STATES	SWEDEN	1	5	1	-0.047619	-0.02439	-0.063758	-0.063758	-0.011074	0.096573	 0.1575	1.057693	-1.041484	0.010246	0.93593	2.099177	0.010246	-1.041484	1.057693	0.923199	-1.105554	1.048103	0.881574	0.849539	0.958437	-1.099753	-0.088366	0.074714	2.05819	-0.088366	-1.099753	0.958437	-0.945977	-2.025038	0.957672	-1.409385	-1.872028	0	0	1	4	1	4	1660	166001	1660	
200	210	1917	GBR	NLD	UNITED KINGDOM	NETHERLANDS	1	1	1	-0.133631	-0.063758	1	-0.063758	-0.141639	0.078406	 0.1575	1.255504	-1.058732	0.132776	0.788518	2.314237	0.132776	-1.058732	1.255504	0.766085	-1.270214	1.150808	0.555648	0.449907	1.06342	-1.172839	-0.071878	0.197651	2.236259	-0.071878	-1.172839	1.06342	-0.730841	-1.975188	1.037176	-1.158258	-1.559433	0	0	1	2	1	2	1776	177601	1776	
200	380	1917	GBR	SWE	UNITED KINGDOM	SWEDEN	1	1	1	-0.133631	-0.063758	1	-0.063758	-0.141639	0.096573	 0.1575	1.255504	-1.058732	0.132776	0.784081	2.314237	0.132776	-1.058732	1.255504	0.755816	-1.274652	1.151398	0.543749	0.435789	1.046892	-1.181708	-0.088366	0.205896	2.2286	-0.088366	-1.181708	1.046892	-0.722848	-1.975812	1.019554	-1.147238	-1.54429	0	0	1	4	1	4	1660	166001	1660	
2	365	1918	USA	RUS	UNITED STATES	RUSSIAN FEDERATION	1	5	1	-0.035714	-0.020833	-0.055132	-0.053916	0.036652	-0.631402	 0.1590	1.002023	-1.055996	-0.033746	0.774538	2.058019	-0.033746	-1.055996	1.002023	0.538018	-1.281458	1.028161	0.451424	0.338693	1.548351	-0.62054	0.617905	0.084353	2.168891	0.617905	-0.62054	1.548351	-0.437587	-1.536186	1.551198	-0.892563	-1.350387	0	0	1	4	4	4	2366	236601	2366	Soviet civil war-Intervention in Northern USSR
200	365	1918	GBR	RUS	UNITED KINGDOM	RUSSIAN FEDERATION	1	1	1	-0.096523	-0.053916	1	-0.053916	-0.317917	-0.631402	 0.1590	1.365053	-0.914177	0.303063	0.598278	2.27923	0.303063	-0.914177	1.365053	0.449435	-1.3159	1.183737	0.067258	-0.133603	1.591276	-0.701447	0.617905	0.134288	2.292723	0.617905	-0.701447	1.591276	-0.393561	-1.567159	1.550578	-0.867114	-1.29997	0	0	1	4	4	4	2363	236301	2363	UK Intervention in the Caucasus and Transcaucasus
200	365	1918	GBR	RUS	UNITED KINGDOM	RUSSIAN FEDERATION	1	1	1	-0.096523	-0.053916	1	-0.053916	-0.317917	-0.631402	 0.1590	1.365053	-0.914177	0.303063	0.598278	2.27923	0.303063	-0.914177	1.365053	0.449435	-1.3159	1.183737	0.067258	-0.133603	1.591276	-0.701447	0.617905	0.134288	2.292723	0.617905	-0.701447	1.591276	-0.393561	-1.567159	1.550578	-0.867114	-1.29997	0	0	1	4	4	4	2366	236601	2366	Soviet civil war-Intervention in Northern USSR
200	365	1918	GBR	RUS	UNITED KINGDOM	RUSSIAN FEDERATION	1	1	1	-0.096523	-0.053916	1	-0.053916	-0.317917	-0.631402	 0.1590	1.365053	-0.914177	0.303063	0.598278	2.27923	0.303063	-0.914177	1.365053	0.449435	-1.3159	1.183737	0.067258	-0.133603	1.591276	-0.701447	0.617905	0.134288	2.292723	0.617905	-0.701447	1.591276	-0.393561	-1.567159	1.550578	-0.867114	-1.29997	0	0	1	3	4	4	2365	236501	2365	French Intervention in the Crimean
220	339	1918	FRA	ALB	FRANCE	ALBANIA	1	1	1	-0.078567	-0.04398	0.797724	-0.055132	-0.536224	-0.25123	 0.1590	1.513675	-0.746956	0.520906	0.827564	2.260631	0.520906	-0.746956	1.513675	1.12386	-0.919392	1.082592	0.606559	0.520341	1.295446	-0.934694	0.238011	0.08307	2.23014	0.238011	-0.934694	1.295446	-0.749436	-1.851624	1.252174	-1.251173	-1.709638	0	0	1	4	1	4	1262	126201	1262	
220	365	1918	FRA	RUS	FRANCE	RUSSIAN FEDERATION	1	1	1	-0.075593	-0.043033	0.797724	-0.053916	-0.536224	-0.631402	 0.1590	1.51142	-0.743147	0.520906	0.559688	2.254567	0.520906	-0.743147	1.51142	0.518707	-1.183459	1.219875	0.007006	-0.21315	1.57667	-0.673502	0.617905	0.105178	2.250172	0.617905	-0.673502	1.57667	-0.436834	-1.568325	1.521882	-0.939033	-1.386444	0	0	1	4	4	4	2365	236501	2365	French Intervention in the Crimean
220	365	1918	FRA	RUS	FRANCE	RUSSIAN FEDERATION	1	1	1	-0.075593	-0.043033	0.797724	-0.053916	-0.536224	-0.631402	 0.1590	1.51142	-0.743147	0.520906	0.559688	2.254567	0.520906	-0.743147	1.51142	0.518707	-1.183459	1.219875	0.007006	-0.21315	1.57667	-0.673502	0.617905	0.105178	2.250172	0.617905	-0.673502	1.57667	-0.436834	-1.568325	1.521882	-0.939033	-1.386444	0	0	1	4	4	4	2366	236601	2366	Soviet civil war-Intervention in Northern USSR
255	365	1918	DEU	RUS	GERMANY	RUSSIAN FEDERATION	1	1	1	-0.075593	-0.043033	-0.113961	-0.053916	0.030093	-0.631402	 0.1590	1.048301	-1.091689	-0.027726	0.738311	2.139989	-0.027726	-1.091689	1.048301	0.488288	-1.353378	1.068771	0.377913	0.247069	1.57667	-0.673502	0.617905	0.1191	2.250172	0.617905	-0.673502	1.57667	-0.405507	-1.554402	1.579972	-0.842655	-1.283105	0	0	1	4	1	4	3346	334601	3346	
325	339	1918	ITA	ALB	ITALY	ALBANIA	1	1	1	-0.078567	-0.04398	0.797724	-0.055132	-0.507119	-0.25123	 0.1590	1.492945	-0.767482	0.491467	0.844804	2.260427	0.491467	-0.767482	1.492945	1.142135	-0.922678	1.077752	0.649344	0.571746	1.295446	-0.934694	0.238011	0.075207	2.23014	0.238011	-0.934694	1.295446	-0.766972	-1.859487	1.258484	-1.26633	-1.728727	0	0	1	4	1	4	1262	126201	1262	
325	365	1918	ITA	RUS	ITALY	RUSSIAN FEDERATION	1	1	1	-0.075593	-0.043033	0.797724	-0.053916	-0.507119	-0.631402	 0.1590	1.490641	-0.763721	0.491467	0.568489	2.254362	0.491467	-0.763721	1.490641	0.517859	-1.195232	1.211247	0.02271	-0.193046	1.57667	-0.673502	0.617905	0.104483	2.250172	0.617905	-0.673502	1.57667	-0.438399	-1.56902	1.52532	-0.937507	-1.385266	0	0	1	4	4	4	2366	236601	2366	Soviet civil war-Intervention in Northern USSR
345	339	1918	xxx	ALB	None	ALBANIA	1	1	1	-0.053376	-0.030415	-0.078811	-0.055132	-0.101404	-0.25123	 0.1590	1.144173	-0.996226	0.094681	0.259105	2.140399	0.094681	-0.996226	1.144173	-0.441637	-1.737121	1.119641	-0.836617	-1.207065	1.272606	-0.906312	0.238011	0.659613	2.178918	0.238011	-0.906312	1.272606	0.530931	-1.246699	1.210153	0.298285	0.128091	0	0	1	4	1	4	1262	126201	1262	
345	365	1918	xxx	RUS	None	RUSSIAN FEDERATION	1	1	1	-0.051434	-0.029775	-0.078811	-0.053916	-0.101404	-0.631402	 0.1590	1.142295	-0.994187	0.094681	0.068386	2.136482	0.094681	-0.994187	1.142295	-0.848081	-1.925801	1.13582	-1.320363	-1.786169	1.559591	-0.641374	0.617905	0.795472	2.200964	0.617905	-0.641374	1.559591	1.109431	-0.845902	1.484275	0.931851	0.829586	0	0	1	4	4	4	2366	236601	2366	Soviet civil war-Intervention in Northern USSR
360	345	1918	ROU	xxx	ROMANIA	None	1	1	1	-0.113228	-0.062869	0.797724	-0.078811	-0.601457	-0.101404	 0.1590	1.583424	-0.745497	0.587274	0.7992	2.328921	0.587274	-0.745497	1.583424	1.115776	-0.946298	1.114074	0.546026	0.445626	1.201939	-1.059109	0.094681	0.080849	2.261048	0.094681	-1.059109	1.201939	-0.876305	-1.97826	1.154458	-1.383361	-1.842936	0	0	1	4	4	4	1263	126301	1263	
360	365	1918	ROU	RUS	ROMANIA	RUSSIAN FEDERATION	1	1	1	-0.075593	-0.043033	0.797724	-0.053916	-0.601457	-0.631402	 0.1590	1.556597	-0.695814	0.587274	0.491106	2.252411	0.587274	-0.695814	1.556597	0.410359	-1.204708	1.268183	-0.132502	-0.386949	1.57667	-0.673502	0.617905	0.12044	2.250172	0.617905	-0.673502	1.57667	-0.402493	-1.553063	1.505939	-0.913004	-1.352784	0	0	1	4	4	4	1257	125701	1257	
365	200	1918	RUS	GBR	RUSSIAN FEDERATION	UNITED KINGDOM	1	1	1	-0.096523	-0.053916	-0.053916	1	-0.631402	-0.317917	 0.1590	1.591276	-0.701447	0.617905	0.100424	2.292723	0.617905	-0.701447	1.591276	-0.471202	-1.601023	1.529224	-0.983042	-1.43283	1.365053	-0.914177	0.303063	0.69442	2.27923	0.303063	-0.914177	1.365053	0.668564	-1.219758	0.935967	0.086689	-0.066102	0	0	1	4	4	4	2605	260501	2605	
365	366	1918	RUS	EST	RUSSIAN FEDERATION	ESTONIA	1	1	1	-0.035714	-0.020833	-0.053916	-0.055132	-0.631402	-0.201141	 0.1590	1.548351	-0.62054	0.617905	0.904726	2.168891	0.617905	-0.62054	1.548351	1.341713	-0.715814	0.989316	0.735041	0.687404	1.214039	-0.917709	0.18965	0.01914	2.131749	0.18965	-0.917709	1.214039	-0.876908	-1.898569	1.202213	-1.379164	-1.869594	0	0	1	4	4	4	2605	260501	2605	
365	368	1918	RUS	LTU	RUSSIAN FEDERATION	LITHUANIA	1	1	1	-0.035714	-0.020833	-0.053916	-0.055132	-0.631402	-0.217875	 0.1590	1.548351	-0.62054	0.617905	0.877434	2.168891	0.617905	-0.62054	1.548351	1.282519	-0.743106	1.00618	0.679064	0.617781	1.228325	-0.907351	0.205757	0.024407	2.135675	0.205757	-0.907351	1.228325	-0.855225	-1.882943	1.213243	-1.358102	-1.845899	0	0	1	4	4	4	2603	260301	2603	Lithuania vs. USSR
380	255	1918	SWE	DEU	SWEDEN	GERMANY	1	1	1	-0.078567	-0.04398	-0.055132	-0.113961	-0.05797	0.030093	 0.1590	1.130365	-1.046965	0.053892	0.142976	2.17733	0.053892	-1.046965	1.130365	-0.73566	-1.90399	1.122659	-1.171878	-1.60039	1.051302	-1.09462	-0.027726	0.852677	2.145922	-0.027726	-1.09462	1.051302	0.73516	-1.241942	1.00535	0.615546	0.541885	1	1774	1	3	3	3	1477	147701	1477	
640	365	1918	TUR	RUS	TURKEY	RUSSIAN FEDERATION	1	2	1	-0.064194	-0.03686	-0.09759	-0.053916	0.082004	-0.631402	 0.1590	0.988985	-1.107961	-0.075149	0.613673	2.096946	-0.075149	-1.107961	0.988985	0.178879	-1.494288	1.035102	0.031832	-0.161331	1.568641	-0.658326	0.617905	0.235962	2.226967	0.617905	-0.658326	1.568641	-0.132847	-1.422364	1.586373	-0.497134	-0.879153	0	0	1	4	1	4	3345	334501	3345	
200	310	1919	GBR	HUN	UNITED KINGDOM	HUNGARY	1	1	1	-0.066667	-0.037662	1	-0.037662	0.103934	-0.409262	 0.1783	0.971125	-1.121723	-0.095027	0.840582	2.092848	-0.095027	-1.121723	0.971125	0.637487	-1.281141	1.051003	0.637656	0.557947	1.410676	-0.819739	0.393348	0.112043	2.230415	0.393348	-0.819739	1.410676	-0.569837	-1.707696	1.421324	-1.003168	-1.447147	0	0	1	4	5	5	1265	126501	1265	Hungary vs. allies war
220	310	1919	FRA	HUN	FRANCE	HUNGARY	1	1	1	-0.037037	-0.021277	-0.037662	-0.037662	-0.16717	-0.409262	 0.1783	1.186012	-0.939905	0.157101	0.852097	2.125917	0.157101	-0.939905	1.186012	0.871581	-1.087809	1.052146	0.663765	0.589813	1.385934	-0.783942	0.393348	0.049893	2.169877	0.393348	-0.783942	1.385934	-0.675682	-1.73405	1.378096	-1.158574	-1.633627	0	0	1	4	5	5	1265	126501	1265	Hungary vs. allies war
220	640	1919	FRA	TUR	FRANCE	TURKEY	2	1	2	-0.125	-0.021277	-0.037662	-0.037662	0.427123	-0.290508	 0.1357	0.721994	-1.323328	-0.377195	0.947367	2.045322	-0.377195	-1.323328	0.721994	0.614343	-1.375961	1.079337	0.945369	0.919053	1.368362	-0.963877	0.276235	0.066726	2.332239	0.276235	-0.963877	1.368362	-0.808256	-1.897151	1.393531	-1.249724	-1.716361	0	0	1	5	5	5	3134	313401	3134	French occupation of Cilicia
230	255	1919	ESP	DEU	SPAIN	GERMANY	1	1	1	-0.037037	-0.021277	-0.037662	-0.037662	-0.097142	-0.18258	 0.1783	1.124577	-0.981569	0.090663	0.082113	2.106146	0.090663	-0.981569	1.124577	-0.808628	-1.899456	1.117133	-1.275016	-1.73396	1.19933	-0.93054	0.17184	0.862216	2.12987	0.17184	-0.93054	1.19933	0.905868	-1.068324	1.121159	0.758805	0.689914	0	0	1	4	1	4	3340	334001	3340	
255	367	1919	DEU	LVA	GERMANY	LATVIA	1	1	1	-0.037037	-0.021277	-0.037662	-0.037662	-0.18258	-0.62682	 0.1783	1.19933	-0.93054	0.17184	0.950686	2.12987	0.17184	-0.93054	1.19933	1.094298	-0.979854	1.035964	0.906275	0.881618	1.546151	-0.625825	0.613213	0.009587	2.171976	0.613213	-0.625825	1.546151	-0.605003	-1.616238	1.544504	-1.101856	-1.597063	0	0	1	4	4	4	1269	126901	1269	Germany vs. Latvia and Estonia
290	368	1919	POL	LTU	POLAND	LITHUANIA	1	1	1	-0.037037	-0.021277	-0.037662	-0.037662	-0.258983	-0.57654	 0.1783	1.264231	-0.883019	0.245535	0.825841	2.14725	0.245535	-0.883019	1.264231	0.890267	-1.057178	1.061458	0.600415	0.513335	1.510952	-0.664034	0.561863	0.035938	2.174986	0.561863	-0.664034	1.510952	-0.58587	-1.628097	1.502128	-1.076725	-1.558756	0	0	1	4	4	4	3500	350001	3500	
315	290	1919	xxx	POL	None	POLAND	1	1	1	-0.037037	-0.021277	-0.037662	-0.037662	-0.315297	-0.258983	 0.1783	1.3108	-0.846791	0.300494	0.240893	2.157591	0.300494	-0.846791	1.3108	-0.327042	-1.605898	1.238413	-0.778982	-1.158536	1.264231	-0.883019	0.245535	0.489174	2.14725	0.245535	-0.883019	1.264231	0.167359	-1.393845	1.117237	-0.235048	-0.490461	0	0	1	4	4	4	1268	126801	1268	Teschen Dispute
325	310	1919	ITA	HUN	ITALY	HUNGARY	1	1	1	-0.037037	-0.021277	-0.037662	-0.037662	-0.164553	-0.409262	 0.1783	1.183743	-0.941488	0.154603	0.827008	2.125231	0.154603	-0.941488	1.183743	0.816095	-1.11448	1.055885	0.601741	0.515245	1.385934	-0.783942	0.393348	0.059822	2.169877	0.393348	-0.783942	1.385934	-0.654137	-1.724121	1.376686	-1.133475	-1.603564	0	0	1	4	5	5	1265	126501	1265	Hungary vs. allies war
325	640	1919	ITA	TUR	ITALY	TURKEY	2	1	2	-0.125	-0.021277	-0.037662	-0.037662	0.41047	-0.290508	 0.1357	0.738492	-1.316322	-0.36315	0.939335	2.054814	-0.36315	-1.316322	0.738492	0.613837	-1.376987	1.079612	0.924625	0.894293	1.368362	-0.963877	0.276235	0.074411	2.332239	0.276235	-0.963877	1.368362	-0.790334	-1.889467	1.395384	-1.226106	-1.688901	0	0	1	4	4	4	230	23001	230	Italian occupation of Adalia
